CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,IsZeroBalance,AgeGroup,CreditTier,CustomerValue,AgeProduct,ActivityScore,LogBalanceSalaryRatio,HighBalance,CLV
649,Spain,Female,32,7,0.0,1,1,0,28797.32,0,1,Adult,near prime,28797.32,3.4965075614664802,0,-10.268072331089249,0,0.0
524,France,Male,28,1,93577.3,1,1,1,51670.82,0,0,Young,subprime,145248.12,3.367295829986474,1,0.5938859537854917,0,93577.3
689,Germany,Female,30,5,136650.89,1,1,1,41865.72,1,0,Adult,prime,178516.61000000002,3.4339872044851463,1,1.1829455039828982,1,683254.4500000001
573,Spain,Female,72,8,98765.84,1,1,1,96015.53,0,0,Elderly,subprime,194781.37,4.290459441148391,1,0.028241556742662155,1,790126.72
657,France,Male,33,1,84309.57,2,0,0,103914.4,0,0,Adult,near prime,188223.97,4.204692619390966,0,-0.209069863887958,0,84309.57
686,Spain,Male,39,10,136258.06,1,0,0,89199.51,0,0,Adult,prime,225457.57,3.6888794541139363,0,0.42367116968706675,1,1362580.6
683,France,Female,29,9,0.0,2,1,1,48849.89,0,1,Young,prime,48849.89,4.07753744390572,2,-10.796527876342836,0,0.0
753,Germany,Female,47,1,131160.85,1,1,0,197444.69,0,0,Senior,prime,328605.54000000004,3.8712010109078907,0,-0.40903150239644503,1,131160.85
520,Spain,Female,30,4,145222.99,2,0,0,145160.96,0,0,Adult,subprime,290383.94999999995,4.110873864173311,0,0.0004272245330287916,1,580891.96
547,Germany,Male,25,4,98141.57,2,1,1,52309.8,0,0,Young,subprime,150451.37,3.9318256327243257,2,0.6292183666900524,1,392566.28
653,France,Male,47,6,0.0,1,1,0,50695.93,1,1,Senior,near prime,50695.93,3.8712010109078907,0,-10.833620635477667,0,0.0
648,Spain,Female,28,9,102282.61,1,1,1,157891.11,0,0,Young,near prime,260173.71999999997,3.367295829986474,1,-0.4341625066107344,1,920543.49
639,France,Female,37,4,116121.84,2,0,1,181850.74,0,0,Adult,near prime,297972.57999999996,4.31748811353631,2,-0.44854314339761103,1,464487.36
711,France,Female,25,5,190066.54,1,0,0,51345.39,1,0,Young,prime,241411.93,3.258096538021482,0,1.3087848506256687,1,950332.7000000001
484,Germany,Female,55,8,149349.58,3,0,0,137519.92,1,0,Senior,subprime,286869.5,5.111987788356544,0,0.08252037716149907,1,1194796.64
721,France,Male,36,1,155176.83,2,1,1,49653.37,0,0,Adult,prime,204830.19999999998,4.290459441148391,2,1.1394853468764552,1,155176.83
548,Germany,Male,32,2,98986.28,1,1,1,55867.38,0,0,Adult,subprime,154853.66,3.4965075614664802,1,0.5719927898638524,1,197972.56
679,France,Male,41,8,147726.98,3,1,0,172749.4,1,0,Adult,prime,320476.38,4.820281565605037,0,-0.1564751684835901,1,1181815.84
553,France,Male,41,1,0.0,2,1,0,90607.31,0,1,Adult,subprime,90607.31,4.418840607796598,0,-11.414301209679182,0,0.0
757,France,Male,36,7,144852.06,1,0,0,130861.95,0,0,Adult,prime,275714.01,3.6109179126442243,0,0.10156925693084773,1,1013964.4199999999
581,France,Male,54,4,89299.81,1,0,0,5558.47,1,0,Senior,subprime,94858.28,4.007333185232471,0,2.7765077784121406,0,357199.24
718,Spain,Male,40,9,0.0,2,0,0,121537.91,0,1,Adult,prime,121537.91,4.394449154672439,0,-11.707989737408223,0,0.0
625,France,Male,41,6,97663.16,2,1,0,57128.78,0,0,Adult,near prime,154791.94,4.418840607796598,0,0.5362091326280698,1,585978.96
744,Spain,Male,39,4,95161.75,1,1,0,19409.77,0,0,Adult,prime,114571.52,3.6888794541139363,0,1.589760517046999,0,380647.0
799,Germany,Male,31,9,154586.92,1,0,1,88604.89,1,0,Adult,superprime,243191.81,3.4657359027997265,1,0.5565646620156457,1,1391282.28
751,Spain,Female,34,8,127095.14,2,0,0,479.54,0,0,Adult,prime,127574.68,4.23410650459726,0,5.57778861536516,1,1016761.12
781,Germany,Male,35,7,92526.15,2,1,1,173837.54,0,0,Adult,superprime,266363.69,4.2626798770413155,2,-0.6306248224202964,0,647683.0499999999
777,Germany,Female,46,0,107362.8,1,1,0,487.3,0,0,Senior,prime,107850.1,3.8501476017100584,0,5.393048375444444,1,0.0
704,Spain,Female,24,2,0.0,1,1,0,35600.25,1,1,Young,prime,35600.25,3.2188758248682006,0,-10.480136028583248,0,0.0
539,France,Female,47,2,127286.04,2,1,1,166929.43,1,0,Senior,subprime,294215.47,4.553876891600541,2,-0.2711324451690036,1,254572.08
716,France,Female,29,6,0.0,2,1,1,98998.61,0,1,Young,prime,98998.61,4.07753744390572,2,-11.502871189715028,0,0.0
670,France,Male,37,2,0.0,2,1,1,54229.74,0,1,Adult,prime,54229.74,4.31748811353631,2,-10.901003185325632,0,0.0
555,France,Male,40,10,139930.18,1,1,1,105720.09,0,0,Adult,subprime,245650.27,3.713572066704308,1,0.28034633038345014,1,1399301.7999999998
679,Germany,Female,30,4,77949.69,1,1,1,121151.46,0,0,Adult,prime,199101.15000000002,3.4339872044851463,1,-0.44097330517019984,0,311798.76
571,France,Male,38,1,121405.04,1,1,1,154844.22,0,0,Adult,subprime,276249.26,3.6635616461296463,1,-0.24328540708947344,1,121405.04
512,Spain,Female,35,5,124580.69,1,1,1,18785.48,0,0,Adult,subprime,143366.17,3.58351893845611,1,1.8918241831262446,1,622903.45
697,France,Male,35,5,133087.76,1,1,0,64771.61,0,0,Adult,prime,197859.37,3.58351893845611,0,0.7201334452350494,1,665438.8
424,Spain,Male,34,7,0.0,1,1,1,16250.61,0,1,Adult,subprime,16250.61,3.5553480614894135,1,-9.695947259773167,0,0.0
684,France,Female,43,7,0.0,2,1,0,131093.99,0,1,Adult,prime,131093.99,4.465908118654584,0,-11.783677453918601,0,0.0
697,Spain,Male,62,7,0.0,1,1,0,129188.18,1,1,Elderly,prime,129188.18,4.143134726391533,0,-11.769033120693704,0,0.0
580,Germany,Male,45,8,103741.14,1,1,0,47428.73,1,0,Senior,subprime,151169.87,3.828641396489095,0,0.7826591499311366,1,829929.12
600,France,Female,32,7,98877.95,1,1,0,132973.21,0,0,Adult,subprime,231851.15999999997,3.4965075614664802,0,-0.2962588249234255,1,692145.65
521,France,Male,37,5,105843.26,2,1,1,84908.2,0,0,Adult,subprime,190751.46,4.31748811353631,2,0.22038631820359988,1,529216.2999999999
664,Spain,Male,44,7,77526.66,3,0,0,57338.56,1,0,Adult,prime,134865.22,4.890349128221754,0,0.301643989010854,0,542686.62
634,France,Male,77,5,0.0,2,1,1,161579.85,0,1,Elderly,near prime,161579.85,5.043425116919247,2,-11.992760915571912,0,0.0
445,France,Female,33,7,0.0,2,1,0,122625.68,0,1,Adult,subprime,122625.68,4.204692619390966,0,-11.716899897079626,0,0.0
702,Germany,Female,36,2,105264.88,2,1,1,52909.87,0,0,Adult,prime,158174.75,4.290459441148391,2,0.6878805402439792,1,210529.76
485,France,Male,37,5,0.0,2,0,1,170226.47,0,1,Adult,subprime,170226.47,4.31748811353631,2,-12.044890880452975,0,0.0
582,Germany,Female,40,3,110150.43,1,1,1,191757.65,1,0,Adult,subprime,301908.07999999996,3.713572066704308,1,-0.5543814945903343,1,330451.29
605,Spain,Female,57,2,0.0,3,1,0,66652.75,1,1,Senior,near prime,66652.75,5.147494476813453,0,-11.107266588090107,0,0.0
628,France,Male,25,7,0.0,2,1,1,195977.75,0,1,Young,near prime,195977.75,3.9318256327243257,2,-12.185761513967611,0,0.0
604,Spain,Female,28,6,0.0,2,1,1,69056.26,0,1,Young,near prime,69056.26,4.04305126783455,2,-11.142691294512517,0,0.0
724,Germany,Male,31,9,138166.3,1,1,0,12920.43,0,0,Adult,prime,151086.72999999998,3.4657359027997265,0,2.369578096388377,1,1243496.7
567,Germany,Male,40,7,122265.24,1,1,0,138552.74,0,0,Adult,subprime,260817.97999999998,3.713572066704308,0,-0.125057302741709,1,855856.68
779,Spain,Female,55,0,133295.98,1,1,0,22832.71,1,0,Senior,prime,156128.69,4.02535169073515,0,1.7643416184497323,1,0.0
785,France,Male,36,2,0.0,1,0,1,61811.1,0,1,Adult,superprime,61811.1,3.6109179126442243,1,-11.031854417161117,0,0.0
563,France,Female,32,0,148326.09,1,1,0,191604.27,1,0,Adult,subprime,339930.36,3.4965075614664802,0,-0.25601746765302025,1,0.0
821,Germany,Female,31,2,68927.57,1,1,1,25445.0,0,0,Adult,superprime,94372.57,3.4657359027997265,1,0.9965121912778301,0,137855.14
747,France,Female,47,5,139914.6,4,0,1,129964.56,1,0,Senior,prime,269879.16000000003,5.241747015059643,4,0.0737698913946705,1,699573.0
600,Germany,Female,58,8,118723.11,1,0,0,6209.51,1,0,Senior,subprime,124932.62,4.07753744390572,0,2.950559379914946,1,949784.88
625,Spain,Male,32,7,106957.28,1,1,1,134794.02,0,0,Adult,near prime,241751.3,3.4965075614664802,1,-0.2313164022890657,1,748700.96
773,France,Female,41,7,190238.93,1,1,1,57549.65,0,0,Adult,prime,247788.58,3.7376696182833684,1,1.1956206353555299,1,1331672.51
726,France,Female,53,1,113537.73,1,0,1,28367.21,0,0,Senior,prime,141904.94,3.9889840465642745,1,1.3868748601830028,1,113537.73
641,Spain,Female,40,4,101090.27,1,1,1,51703.09,0,0,Adult,near prime,152793.36,3.713572066704308,1,0.6704868835128863,1,404361.08
649,France,Female,46,2,0.0,2,1,1,66602.7,0,1,Senior,near prime,66602.7,4.532599493153256,2,-11.106515410540883,0,0.0
434,Spain,Male,33,3,0.0,1,1,1,2739.71,0,1,Adult,subprime,2739.71,3.5263605246161616,1,-7.915972289902859,0,0.0
738,France,Female,38,7,0.0,2,0,0,69227.42,0,1,Adult,prime,69227.42,4.343805421853684,0,-11.145166750935829,0,0.0
762,Spain,Female,60,10,168920.75,1,1,0,31445.03,1,0,Elderly,prime,200365.78,4.110873864173311,0,1.6811628468817368,1,1689207.5
507,Germany,Male,31,9,111589.67,1,1,0,150037.19,0,0,Adult,subprime,261626.86,3.4657359027997265,0,-0.29605241738935817,1,1004307.03
606,Germany,Female,27,6,172310.33,1,0,1,111448.92,0,0,Young,near prime,283759.25,3.332204510175204,1,0.43572755675090136,1,1033861.98
655,Germany,Male,34,7,118028.35,1,1,0,51226.32,1,0,Adult,near prime,169254.67,3.5553480614894135,0,0.8346603388664029,1,826198.4500000001
697,Germany,Male,51,1,147910.3,1,1,1,53581.14,0,0,Senior,prime,201491.44,3.9512437185814275,1,1.015396966178086,1,147910.3
504,Germany,Male,42,7,131287.36,2,1,1,149697.78,0,0,Adult,subprime,280985.14,4.442651256490317,2,-0.13122901632295836,1,919011.5199999999
653,France,Female,74,0,121276.32,1,1,1,160348.31,0,0,Elderly,near prime,281624.63,4.31748811353631,1,-0.2792747990183333,1,0.0
660,Spain,Male,38,6,109869.32,1,1,1,154641.91,0,0,Adult,near prime,264511.23,3.6635616461296463,1,-0.3418178913811172,1,659215.92
652,France,Female,34,6,97435.85,2,1,1,104331.76,0,0,Adult,near prime,201767.61,4.23410650459726,2,-0.0683809307964438,1,584615.1000000001
669,France,Female,42,9,0.0,2,0,0,135630.32,0,1,Adult,prime,135630.32,4.442651256490317,0,-11.817695601269499,0,0.0
594,France,Male,35,2,133853.27,1,1,1,65361.66,0,0,Adult,subprime,199214.93,3.58351893845611,1,0.7168005234416306,1,267706.54
756,Germany,Male,32,0,109528.16,2,1,1,56176.31,0,0,Adult,prime,165704.47,4.174387269895637,2,0.6676778764532489,1,0.0
642,France,Female,33,4,84607.34,2,0,1,60059.47,0,0,Adult,near prime,144666.81,4.204692619390966,2,0.342680955281228,0,338429.36
486,Germany,Male,37,1,101438.0,1,0,0,51364.56,0,0,Adult,subprime,152802.56,3.6375861597263857,0,0.6804897236219407,1,101438.0
804,France,Male,55,7,0.0,2,1,1,118752.6,0,1,Senior,superprime,118752.6,4.709530201312334,2,-11.684806037226847,0,0.0
629,France,Male,59,9,113657.83,1,1,1,116848.79,1,0,Senior,near prime,230506.62,4.0943445622221,1,-0.02768802185026864,1,1022920.47
581,Spain,Female,44,7,189318.16,2,1,0,45026.23,1,0,Adult,subprime,234344.39,4.48863636973214,0,1.4361668502205003,1,1325227.12
667,France,Male,31,3,99513.91,1,1,1,189657.26,0,0,Adult,prime,289171.17000000004,3.4657359027997265,1,-0.6449163389170689,1,298541.73
667,Spain,Male,35,4,97585.32,2,0,0,57213.46,0,0,Adult,prime,154798.78,4.2626798770413155,0,0.5339306560200168,1,390341.28
679,France,Male,29,3,0.0,2,1,1,63687.06,0,1,Young,prime,63687.06,4.07753744390572,2,-11.061752382860671,0,0.0
680,France,Female,43,4,0.0,2,1,1,58761.33,0,1,Adult,prime,58761.33,4.465908118654584,2,-10.981256282326711,0,0.0
644,Spain,Male,32,3,136659.74,1,1,1,14187.78,0,0,Adult,near prime,150847.52,3.4965075614664802,1,2.2650499927999235,1,409979.22
571,France,Female,30,4,85755.86,1,1,0,145115.95,0,0,Adult,subprime,230871.81,3.4339872044851463,0,-0.5260238862104387,0,343023.44
627,Spain,Female,35,7,0.0,1,1,0,187718.26,0,1,Adult,near prime,187718.26,3.58351893845611,0,-12.142702827859246,0,0.0
536,France,Male,39,4,0.0,2,1,0,27150.35,0,1,Adult,subprime,27150.35,4.3694478524670215,0,-10.209182047882802,0,0.0
599,Spain,Male,33,4,51690.89,1,1,0,111622.76,1,0,Adult,subprime,163313.65,3.5263605246161616,0,-0.7698330278405194,0,206763.56
744,Spain,Male,34,3,0.0,2,1,0,27244.35,0,1,Adult,prime,27244.35,4.23410650459726,0,-10.212638143328519,0,0.0
709,France,Female,34,2,111669.68,1,1,0,57029.66,0,0,Adult,prime,168699.34,3.5553480614894135,0,0.6719651648517537,1,223339.36
653,Germany,Male,31,2,154741.45,2,0,0,25183.01,0,0,Adult,near prime,179924.46000000002,4.143134726391533,0,1.815552852693754,1,309482.9
648,Germany,Male,31,7,125681.51,1,0,1,129980.93,0,0,Adult,near prime,255662.44,3.4657359027997265,1,-0.03363647569042172,1,879770.57
663,Germany,Female,37,8,155303.71,1,1,0,118716.63,0,0,Adult,prime,274020.33999999997,3.6375861597263857,0,0.26864124180959337,1,1242429.68
613,Germany,Female,43,4,140681.68,1,0,1,20134.07,0,0,Adult,near prime,160815.75,3.784189633918261,1,1.9440437869205347,1,562726.72
620,France,Male,28,9,71902.52,1,0,1,190208.23,0,0,Young,near prime,262110.75,3.367295829986474,1,-0.972799456386042,0,647122.68
661,France,Male,51,6,146606.6,1,1,1,68021.9,0,0,Senior,prime,214628.5,3.9512437185814275,1,0.76791521666558,1,879639.6000000001
669,Germany,Male,45,1,123949.75,1,0,0,110881.56,0,0,Senior,prime,234831.31,3.828641396489095,0,0.11141268609168264,1,123949.75
767,Germany,Female,33,1,144753.21,1,1,1,132480.75,0,0,Adult,prime,277233.95999999996,3.5263605246161616,1,0.08859230056805778,1,144753.21
491,France,Female,72,6,91285.22,1,1,1,7032.95,0,0,Elderly,subprime,98318.17,4.290459441148391,1,2.5632514195174174,0,547711.3200000001
653,France,Male,43,0,0.0,2,1,0,27862.58,0,1,Adult,near prime,27862.58,4.465908118654584,0,-10.235075738719488,0,0.0
679,Germany,Male,58,8,125850.53,2,1,1,87008.17,0,0,Senior,prime,212858.7,4.762173934797756,2,0.3690893634385777,1,1006804.24
687,France,Male,28,7,108116.66,1,1,1,27411.19,0,0,Young,prime,135527.85,3.367295829986474,1,1.3722322735841992,1,756816.62
837,France,Female,38,2,0.0,2,1,1,46395.21,0,1,Adult,superprime,46395.21,4.343805421853684,2,-10.744973053843786,0,0.0
850,France,Male,28,8,67639.56,2,1,1,194245.29,0,0,Young,superprime,261884.85,4.04305126783455,2,-1.0549190868453824,0,541116.48
663,Spain,Female,53,6,150200.23,1,0,1,151317.27,1,0,Senior,prime,301517.5,3.9889840465642745,1,-0.007409438596393869,1,901201.3800000001
547,Spain,Female,22,7,141287.15,1,1,0,118142.79,0,0,Young,subprime,259429.94,3.1354942159291497,0,0.17889898010791683,1,989010.0499999999
627,France,Female,41,6,0.0,3,1,1,138700.75,1,1,Adult,near prime,138700.75,4.820281565605037,3,-11.840081223382663,0,0.0
707,France,Male,37,1,0.0,2,0,1,6035.51,0,1,Adult,prime,6035.51,4.31748811353631,2,-8.705581309360152,0,0.0
629,France,Female,43,0,0.0,2,1,1,41263.69,0,1,Adult,near prime,41263.69,4.465908118654584,2,-10.62776244957884,0,0.0
687,France,Female,36,4,97157.96,1,0,1,63185.05,0,0,Adult,prime,160343.01,3.6109179126442243,1,0.4302648511425371,0,388631.84
588,France,Female,36,2,0.0,2,1,0,92536.0,1,1,Adult,subprime,92536.0,4.290459441148391,0,-11.435363843521843,0,0.0
502,Germany,Female,33,6,125241.17,2,1,1,158736.07,0,0,Adult,subprime,283977.24,4.204692619390966,2,-0.23699996259599665,1,751447.02
793,Germany,Male,54,2,128966.13,1,0,0,18633.4,1,0,Senior,superprime,147599.53,4.007333185232471,0,1.9345482307564996,1,257932.26
727,Germany,Male,59,5,152581.06,1,1,0,71830.1,1,0,Senior,prime,224411.16,4.0943445622221,0,0.7533850197799783,1,762905.3
632,Spain,Female,32,1,0.0,2,1,0,19525.65,0,1,Adult,near prime,19525.65,4.174387269895637,0,-9.879535478179621,0,0.0
474,Germany,Female,37,5,142688.57,2,1,1,110953.33,0,0,Adult,subprime,253641.90000000002,4.31748811353631,2,0.251552756206479,1,713442.8500000001
850,Germany,Female,31,1,130089.56,2,1,1,4466.21,0,0,Adult,superprime,134555.77,4.143134726391533,2,3.371466770634287,1,130089.56
584,France,Male,36,9,0.0,1,1,1,105818.51,0,1,Adult,subprime,105818.51,3.6109179126442243,1,-11.56949018594277,0,0.0
713,France,Female,32,1,117094.02,1,0,0,149558.83,1,0,Adult,prime,266652.85,3.4965075614664802,0,-0.2447107714954253,1,117094.02
742,Spain,Male,24,8,0.0,2,1,0,4070.28,0,1,Young,prime,4070.28,3.8918202981106265,0,-8.311712725307537,0,0.0
607,France,Female,39,10,0.0,3,1,0,132741.13,1,1,Adult,near prime,132741.13,4.770684624465665,0,-11.796163652977683,0,0.0
761,Spain,Female,34,2,0.0,2,1,0,61251.25,0,1,Adult,prime,61251.25,4.23410650459726,0,-11.022755862426148,0,0.0
600,France,Male,49,7,90218.9,1,1,0,91347.76,0,0,Senior,subprime,181566.65999999997,3.912023005428146,0,-0.012434684988637201,0,631532.2999999999
650,Spain,Male,42,4,194532.66,1,1,0,171045.31,1,0,Adult,near prime,365577.97,3.7612001156935624,0,0.12867086866011945,1,778130.64
850,Germany,Male,56,1,169743.83,1,0,0,155850.4,1,0,Senior,superprime,325594.23,4.04305126783455,0,0.08539332025176982,1,169743.83
501,France,Female,34,5,0.0,1,1,0,27380.99,0,1,Adult,subprime,27380.99,3.5553480614894135,0,-10.217640776990216,0,0.0
418,France,Male,34,8,155973.88,1,1,0,154208.96,0,0,Adult,subprime,310182.83999999997,3.5553480614894135,0,0.011379918159510893,1,1247791.04
797,Spain,Male,59,4,129321.44,1,1,1,93624.55,0,0,Senior,superprime,222945.99,4.0943445622221,1,0.32300550428430164,1,517285.76
788,Germany,Female,42,6,138650.49,2,1,0,64746.07,0,0,Adult,superprime,203396.56,4.442651256490317,0,0.7614750698974557,1,831902.94
699,Spain,Male,43,2,136487.86,2,1,0,82815.93,0,0,Adult,prime,219303.78999999998,4.465908118654584,0,0.4996104904835921,1,272975.72
616,France,Male,18,6,0.0,2,1,1,27308.58,0,1,Young,near prime,27308.58,3.6109179126442243,2,-10.214992835367434,0,0.0
651,France,Female,41,4,38617.2,1,1,1,104876.8,0,0,Adult,near prime,143494.0,3.7376696182833684,1,-0.9990721949424692,0,154468.8
654,France,Female,28,7,0.0,2,1,0,151316.37,0,1,Young,near prime,151316.37,4.04305126783455,0,-11.927134698209988,0,0.0
676,France,Female,34,8,82909.14,1,1,0,91817.38,1,0,Adult,prime,174726.52000000002,3.5553480614894135,0,-0.10205512474576928,0,663273.12
708,Germany,Female,54,8,145151.4,1,0,1,125311.17,1,0,Senior,prime,270462.57,4.007333185232471,1,0.14697624087234118,1,1161211.2
499,Spain,Female,42,0,147187.84,1,1,1,14868.94,1,0,Adult,subprime,162056.78,3.7612001156935624,1,2.2923746627090793,1,0.0
689,France,Male,39,4,0.0,2,1,0,196112.45,0,1,Adult,prime,196112.45,4.3694478524670215,0,-12.186448597287805,0,0.0
850,Spain,Male,54,7,108185.81,2,0,0,24093.4,1,0,Senior,superprime,132279.21,4.6913478822291435,0,1.5018800067493796,1,757300.6699999999
502,France,Male,30,4,0.0,2,1,1,66263.87,0,1,Adult,subprime,66263.87,4.110873864173311,2,-11.101415171492889,0,0.0
643,France,Male,34,7,0.0,2,0,1,100304.13,0,1,Adult,near prime,100304.13,4.23410650459726,2,-11.515972119202406,0,0.0
762,France,Male,28,2,0.0,2,1,0,167909.52,0,1,Young,prime,167909.52,4.04305126783455,0,-12.031186497445868,0,0.0
719,France,Male,49,5,105918.1,1,1,1,16246.59,0,0,Senior,prime,122164.69,3.912023005428146,1,1.8747310050889805,1,529590.5
789,France,Male,27,6,0.0,2,1,0,103603.65,0,1,Young,superprime,103603.65,4.007333185232471,0,-11.54833749197014,0,0.0
553,Spain,Male,42,7,0.0,2,1,0,7680.23,0,1,Adult,subprime,7680.23,4.442651256490317,0,-8.946534969568075,0,0.0
448,Spain,Male,25,2,0.0,2,0,0,95215.73,0,1,Young,subprime,95215.73,3.9318256327243257,0,-11.463910940633937,0,0.0
632,Germany,Male,42,6,59972.26,2,0,1,148172.94,0,0,Adult,near prime,208145.2,4.442651256490317,2,-0.9044880577283934,0,359833.56
669,Spain,Male,25,7,157228.61,2,1,0,124382.9,0,0,Young,prime,281611.51,3.9318256327243257,0,0.23433447032888033,1,1100600.27
654,Spain,Male,34,5,0.0,2,1,0,159311.46,0,1,Adult,near prime,159311.46,4.23410650459726,0,-11.978622710039586,0,0.0
726,France,Female,38,4,0.0,2,0,0,6787.48,0,1,Adult,prime,6787.48,4.343805421853684,0,-8.82298233687705,0,0.0
596,France,Male,21,4,210433.08,2,0,1,197297.77,1,0,Young,subprime,407730.85,3.7612001156935624,2,0.06445326608501745,1,841732.32
733,Germany,Female,30,1,102452.71,1,1,0,21556.95,0,0,Adult,prime,124009.66,3.4339872044851463,0,1.558666428783832,1,102452.71
529,Spain,Female,35,5,0.0,2,1,0,56518.0,0,1,Adult,subprime,56518.0,4.2626798770413155,0,-10.942332143789855,0,0.0
493,France,Female,37,8,142987.46,2,1,0,158840.99,0,0,Adult,subprime,301828.44999999995,4.31748811353631,0,-0.10514600681212194,1,1143899.68
615,Spain,Female,29,7,143330.56,2,1,1,126396.01,0,0,Young,near prime,269726.57,4.07753744390572,2,0.1257327214802597,1,1003313.9199999999
600,France,Female,49,6,0.0,1,0,1,148087.88,1,1,Senior,subprime,148087.88,3.912023005428146,1,-11.905567913034485,0,0.0
666,France,Male,36,4,120165.4,2,1,0,33701.5,0,0,Adult,prime,153866.9,4.290459441148391,0,1.2713054303312656,1,480661.6
644,Spain,Male,54,6,0.0,1,0,1,84622.37,0,1,Senior,near prime,84622.37,4.007333185232471,1,-11.34596574858151,0,0.0
692,France,Female,36,4,0.0,1,1,0,185580.89,1,1,Adult,prime,185580.89,3.6109179126442243,0,-12.131251519142412,0,0.0
707,France,Male,73,6,66573.17,1,1,1,62768.8,0,0,Elderly,prime,129341.97,4.304065093204169,1,0.058842598391057876,0,399439.02
603,France,Male,40,4,102833.46,2,1,1,38829.11,0,0,Adult,near prime,141662.57,4.394449154672439,2,0.9739245342564313,1,411333.84
671,France,Female,34,5,164757.56,1,1,0,110748.88,0,0,Adult,prime,275506.44,3.5553480614894135,0,0.3972068041410388,1,823787.8
568,Spain,Female,36,10,153610.61,1,1,1,54083.8,1,0,Adult,subprime,207694.40999999997,3.6109179126442243,1,1.043874218602145,1,1536106.0999999999
598,Spain,Female,35,8,0.0,3,0,1,88658.73,0,1,Adult,subprime,88658.73,4.663439094112067,3,-11.392561062952652,0,0.0
606,Spain,Male,42,10,0.0,2,1,0,177938.52,0,1,Adult,near prime,177938.52,4.442651256490317,0,-12.089198996256624,0,0.0
850,Germany,Female,36,3,169025.83,1,1,0,174235.06,0,0,Adult,superprime,343260.89,3.6109179126442243,0,-0.030353586721560077,1,507077.49
644,Spain,Female,26,4,153455.72,2,1,1,82696.84,0,0,Young,near prime,236152.56,3.970291913552122,2,0.6182250896852963,1,613822.88
655,France,Male,37,4,0.0,2,1,1,142415.97,0,1,Adult,near prime,142415.97,4.31748811353631,2,-11.866514442207986,0,0.0
850,France,Male,30,10,153972.89,2,1,0,62811.03,0,0,Adult,superprime,216783.92,4.110873864173311,0,0.8966364269462925,1,1539728.9000000001
683,Spain,Male,34,9,114609.55,2,0,1,25339.29,0,0,Adult,prime,139948.84,4.23410650459726,2,1.5091442401960062,1,1031485.9500000001
663,Germany,Male,37,7,143625.83,2,0,1,176487.05,0,0,Adult,prime,320112.88,4.31748811353631,2,-0.20603469109669525,1,1005380.8099999999
682,Germany,Female,38,1,116520.28,1,1,1,49833.5,1,0,Adult,prime,166353.78,3.6635616461296463,1,0.8493664020096556,1,116520.28
639,France,Male,77,6,80926.02,2,1,1,55829.25,0,0,Elderly,near prime,136755.27000000002,5.043425116919247,2,0.3712319236932551,0,485556.12
704,France,Male,23,6,166594.78,1,1,1,155823.2,0,0,Young,prime,322417.98,3.1780538303479458,1,0.06684195056252484,1,999568.6799999999
691,France,Female,40,0,115465.98,1,1,1,60622.61,0,0,Adult,prime,176088.59,3.713572066704308,1,0.6443001804826061,1,0.0
599,France,Male,34,8,0.0,2,1,1,174196.68,0,1,Adult,subprime,174196.68,4.23410650459726,2,-12.067946025286595,0,0.0
573,France,Female,36,1,0.0,1,1,1,56905.38,0,1,Adult,subprime,56905.38,3.6109179126442243,1,-10.949162740366498,0,0.0
589,Germany,Female,41,7,92618.62,1,1,1,101178.85,0,0,Adult,subprime,193797.47,3.7376696182833684,1,-0.08839862809765187,0,648330.34
620,Germany,Female,25,8,141825.88,1,1,1,73857.94,1,0,Young,near prime,215683.82,3.258096538021482,1,0.6524501010520645,1,1134607.04
647,Spain,Male,28,6,149594.02,2,1,0,102325.19,0,0,Young,near prime,251919.21,4.04305126783455,0,0.3797661242938659,1,897564.1199999999
737,Spain,Female,39,7,130051.66,2,0,0,55356.39,1,0,Adult,prime,185408.05,4.3694478524670215,0,0.8541292811129004,1,910361.62
634,France,Female,41,7,0.0,2,1,1,131284.93,0,1,Adult,near prime,131284.93,4.418840607796598,2,-11.785132895371476,0,0.0
660,France,Male,38,4,0.0,2,0,0,88080.43,0,1,Adult,near prime,88080.43,4.343805421853684,0,-11.386017006505462,0,0.0
666,Germany,Female,37,2,158468.76,1,0,1,93266.01,0,0,Adult,prime,251734.77000000002,3.6375861597263857,1,0.5300973317139803,1,316937.52
696,France,Male,44,8,161889.79,1,0,0,75562.47,0,0,Adult,prime,237452.26,3.8066624897703196,0,0.7619490067501662,1,1295118.32
836,France,Female,29,9,133681.78,1,1,1,153747.73,0,0,Young,superprime,287429.51,3.4011973816621555,1,-0.1398499664884234,1,1203136.02
667,Spain,Female,34,5,0.0,2,1,0,163830.64,0,1,Adult,prime,163830.64,4.23410650459726,0,-12.006594594140816,0,0.0
596,Spain,Male,20,3,187294.46,1,1,0,103456.47,0,0,Young,subprime,290750.93,3.044522437723423,0,0.5935267595866573,1,561883.38
430,France,Male,31,5,0.0,1,1,0,95655.16,0,1,Adult,subprime,95655.16,3.4657359027997265,0,-11.468515374258383,0,0.0
596,Spain,Male,67,6,0.0,2,1,1,138350.74,0,1,Elderly,subprime,138350.74,4.90527477843843,2,-11.837554561933961,0,0.0
